subject item rt trial string type age mean_simpleRT gender
S017 w4 695.10846790392 88 senza w 24 418 M
S017 w1 681.704250932671 89 portò w 24 418 M
S017 w2 676.834681876935 90 cane w 24 418 M
S017 w4 694.504749686457 91 senza w 24 418 M
S017 w1 723.39576868806 92 portò w 24 418 M
S017 w10 717.476948765106 93 piro p 24 418 M
S017 w6 711.151191913523 94 altru p 24 418 M
S017 w5 702.47477682773 95 scimmia w 24 418 M
S017 w8 721.07056720648 96 sulto p 24 418 M
S017 w7 667.133046430536 97 sosca p 24 418 M
S017 w5 673.310556788929 98 scimmia w 24 418 M
S017 w7 656.672273208387 99 sosca p 24 418 M
S017 w1 667.59872615803 100 portò w 24 418 M
S018 w8 735.638878336176 1 sulto p 26 350 M
S018 w6 712.24551406689 2 altru p 26 350 M
S018 w2 693.351815538481 3 cane w 26 350 M
S018 w10 705.544417938218 4 piro p 26 350 M
S018 w4 715.066409436986 5 senza w 26 350 M
S018 w5 731.248169327155 6 scimmia w 26 350 M
S018 w4 708.353602765128 7 senza w 26 350 M
S018 w5 662.169625805691 8 scimmia w 26 350 M
S018 w4 718.448270810768 9 senza w 26 350 M
S018 w6 705.574596682563 10 altru p 26 350 M
S018 w10 686.970992060378 11 piro p 26 350 M
S018 w2 718.432166548446 12 cane w 26 350 M
S018 w4 686.487032724544 13 senza w 26 350 M
S018 w10 702.376943966374 14 piro p 26 350 M
S018 w3 719.74762824364 15 alla w 26 350 M
S018 w1 662.71176203154 16 portò w 26 350 M
S018 w2 713.047343967482 17 cane w 26 350 M
S018 w9 676.184713011608 18 ol p 26 350 M
S018 w10 682.405695402995 19 piro p 26 350 M
S018 w4 667.712551755831 20 senza w 26 350 M
S018 w1 696.695551099256 21 portò w 26 350 M
S018 w1 687.683233963326 22 portò w 26 350 M
S018 w1 685.181914875284 23 portò w 26 350 M
S018 w8 707.563681202009 24 sulto p 26 350 M
S018 w6 667.09751102142 25 altru p 26 350 M
S018 w8 718.87240302749 26 sulto p 26 350 M
S018 w10 703.278316548094 27 piro p 26 350 M
S018 w6 679.104399150237 28 altru p 26 350 M
S018 w9 694.39158863388 29 ol p 26 350 M
S018 w9 734.732055002823 30 ol p 26 350 M
S018 w2 662.005523303524 31 cane w 26 350 M
S018 w3 681.708257393911 32 alla w 26 350 M
S018 w1 674.488280070946 33 portò w 26 350 M
S018 w8 671.456561265513 34 sulto p 26 350 M
S018 w7 718.915530135855 35 sosca p 26 350 M
S018 w8 659.616791633889 36 sulto p 26 350 M
S018 w5 729.918748261407 37 scimmia w 26 350 M
S018 w7 697.860060194507 38 sosca p 26 350 M
S018 w7 681.615851251408 39 sosca p 26 350 M
S018 w3 671.613283557817 40 alla w 26 350 M
S018 w3 719.648482529446 41 alla w 26 350 M
S018 w5 724.351229621097 42 scimmia w 26 350 M
S018 w6 681.995726423338 43 altru p 26 350 M
S018 w1 709.993577981368 44 portò w 26 350 M
S018 w6 703.55439552106 45 altru p 26 350 M
S018 w5 710.695610260591 46 scimmia w 26 350 M
S018 w2 671.962625952438 47 cane w 26 350 M
S018 w3 672.61296116747 48 alla w 26 350 M
S018 w5 714.002439202741 49 scimmia w 26 350 M
S018 w4 673.529917346314 50 senza w 26 350 M
S018 w10 681.705042878166 51 piro p 26 350 M
S018 w1 727.106711631641 52 portò w 26 350 M
S018 w7 671.001379238442 53 sosca p 26 350 M
S018 w5 723.478748416528 54 scimmia w 26 350 M
S018 w5 701.150767328218 55 scimmia w 26 350 M
S018 w3 679.975211257115 56 alla w 26 350 M
S018 w6 672.711824895814 57 altru p 26 350 M
S018 w2 720.962073514238 58 cane w 26 350 M
S018 w7 667.150361714885 59 sosca p 26 350 M
S018 w5 670.607576882467 60 scimmia w 26 350 M
S018 w8 698.552222615108 61 sulto p 26 350 M
S018 w10 667.638032278046 62 piro p 26 350 M
S018 w2 723.67860252969 63 cane w 26 350 M
S018 w10 689.224185599014 64 piro p 26 350 M
S018 w1 708.681006738916 65 portò w 26 350 M
S018 w1 688.57661777176 66 portò w 26 350 M
S018 w4 731.931166620925 67 senza w 26 350 M
S018 w4 681.817370569333 68 senza w 26 350 M
S018 w4 705.975610380992 69 senza w 26 350 M
S018 w5 664.186732796952 70 scimmia w 26 350 M
S018 w10 675.732962256297 71 piro p 26 350 M
S018 w9 690.666114883497 72 ol p 26 350 M
S018 w9 687.763113128021 73 ol p 26 350 M
S018 w3 678.733249334618 74 alla w 26 350 M
S018 w2 701.07393453829 75 cane w 26 350 M
S018 w9 678.261353233829 76 ol p 26 350 M
S018 w8 738.174950117245 77 sulto p 26 350 M
S018 w7 661.095718247816 78 sosca p 26 350 M
S018 w2 663.493353286758 79 cane w 26 350 M
S018 w10 702.362996125594 80 piro p 26 350 M
S018 w6 707.068958552554 81 altru p 26 350 M
S018 w1 665.330391163006 82 portò w 26 350 M
S018 w8 703.774296725169 83 sulto p 26 350 M
S018 w9 709.886816544458 84 ol p 26 350 M
S018 w7 688.643594188616 85 sosca p 26 350 M
S018 w8 686.533539155498 86 sulto p 26 350 M
S018 w6 663.076900904998 87 altru p 26 350 M
S018 w2 694.927815524861 88 cane w 26 350 M
S018 w3 698.287323834375 89 alla w 26 350 M
S018 w9 728.462343225256 90 ol p 26 350 M
S018 w3 733.801871249452 91 alla w 26 350 M
S018 w6 698.806624813005 92 altru p 26 350 M
S018 w7 662.3162421491 93 sosca p 26 350 M
S018 w9 736.609768932685 94 ol p 26 350 M
S018 w7 663.508058330044 95 sosca p 26 350 M
S018 w4 705.187849989161 96 senza w 26 350 M
S018 w8 663.246841197833 97 sulto p 26 350 M
S018 w3 667.288963226601 98 alla w 26 350 M
S018 w7 712.294145124033 99 sosca p 26 350 M
S018 w9 723.314113104716 100 ol p 26 350 M
